# Species	Genes	Alg.-Conn.	b_theta_cds.fasta	b_theta_cds_orig.fasta
2	2	1	BT_3438	FE838_RS06720
2	2	1	BT_3439	FE838_RS06725
2	2	1	BT_3440	FE838_RS06730
2	2	1	BT_3441	FE838_RS06735
2	2	1	BT_3442	FE838_RS06740
2	2	1	BT_3443	FE838_RS06745
2	2	1	BT_3444	FE838_RS06750
2	2	1	BT_3445	FE838_RS06755
2	2	1	BT_3446	FE838_RS06760
2	2	1	BT_3447	FE838_RS06765
2	2	1	BT_3448	FE838_RS06770
2	2	1	BT_3449	FE838_RS06775
2	2	1	BT_3450	FE838_RS06780
2	2	1	BT_3451	FE838_RS06790
2	2	1	BT_3452	FE838_RS06795
2	2	1	BT_3453	FE838_RS06800
2	2	1	BT_3454	FE838_RS06805
2	2	1	BT_3455	FE838_RS06810
2	2	1	BT_3456	FE838_RS06815
2	2	1	BT_3457	FE838_RS06820
2	2	1	BT_3458	FE838_RS06825
2	2	1	BT_3459	FE838_RS06830
2	2	1	BT_3460	FE838_RS06835
2	2	1	BT_3461	FE838_RS06840
2	2	1	BT_3462	FE838_RS06845
2	2	1	BT_3463	FE838_RS06850
2	2	1	BT_3464	FE838_RS06855
2	2	1	BT_3465	FE838_RS06860
2	2	1	BT_3467	FE838_RS06865
2	2	1	BT_3468	FE838_RS06870
2	2	1	BT_3469	FE838_RS06875
2	2	1	BT_3470	FE838_RS06880
2	2	1	BT_3471	FE838_RS24405
2	2	1	BT_3472	FE838_RS06885
2	2	1	BT_3473	FE838_RS06890
2	2	1	BT_3474	FE838_RS06895
2	2	1	BT_3475	FE838_RS06900
2	2	1	BT_3476	FE838_RS06905
2	2	1	BT_3477	FE838_RS06975
2	2	1	BT_3478	FE838_RS06970
2	2	1	BT_3481	FE838_RS06910
2	2	1	BT_3482	FE838_RS06980
2	2	1	BT_3483	FE838_RS06985
2	2	1	BT_3484	FE838_RS06990
2	2	1	BT_3485	FE838_RS06995
2	2	1	BT_3486	FE838_RS07000
2	2	1	BT_3487	FE838_RS07005
2	2	1	BT_3488	FE838_RS07010
2	2	1	BT_3489	FE838_RS07015
2	2	1	BT_3490	FE838_RS07020
2	2	1	BT_3492	FE838_RS06955
2	2	1	BT_3494	FE838_RS06950
2	2	1	BT_3495	FE838_RS06945
2	2	1	BT_3496	FE838_RS06940
2	2	1	BT_3497	FE838_RS06935
2	2	1	BT_3498	FE838_RS06930
2	2	1	BT_3499	FE838_RS06925
2	2	1	BT_3500	FE838_RS06920
2	2	1	BT_3501	FE838_RS06915
2	2	1	BT_3503	FE838_RS07025
2	2	1	BT_3504	FE838_RS07030
2	2	1	BT_3505	FE838_RS07035
2	2	1	BT_3506	FE838_RS07040
2	2	1	BT_3507	FE838_RS07045
2	2	1	BT_3508	FE838_RS07050
2	2	1	BT_3509	FE838_RS07055
2	2	1	BT_3510	FE838_RS24410
2	2	1	BT_3511	FE838_RS07065
2	2	1	BT_3512	FE838_RS07070
2	2	1	BT_3513	FE838_RS07075
2	2	1	BT_3514	FE838_RS07080
2	2	1	BT_3515	FE838_RS07085
2	2	1	BT_3516	FE838_RS24415
2	2	1	BT_3517	FE838_RS07095
2	2	1	BT_3518	FE838_RS07100
2	2	1	BT_3519	FE838_RS07105
2	2	1	BT_3520	FE838_RS07110
2	2	1	BT_3521	FE838_RS07115
2	2	1	BT_3522	FE838_RS07120
2	2	1	BT_3523	FE838_RS07125
2	2	1	BT_3524	FE838_RS07130
2	2	1	BT_3525	FE838_RS07135
2	2	1	BT_3526	FE838_RS07140
2	2	1	BT_3527	FE838_RS07145
2	2	1	BT_3528	FE838_RS07150
2	2	1	BT_3529	FE838_RS07155
2	2	1	BT_3530	FE838_RS07160
2	2	1	BT_3531	FE838_RS07165
2	2	1	BT_3532	FE838_RS07170
2	2	1	BT_3533	FE838_RS07175
2	2	1	BT_3534	FE838_RS07180
2	2	1	BT_3535	FE838_RS07185
2	2	1	BT_3536	FE838_RS07190
2	2	1	BT_3538	FE838_RS07195
2	2	1	BT_3540	FE838_RS07200
2	2	1	BT_3542	FE838_RS07205
2	2	1	BT_3543	FE838_RS07210
2	2	1	BT_3545	FE838_RS07215
2	2	1	BT_3546	FE838_RS07220
2	2	1	BT_3547	FE838_RS07225
2	2	1	BT_3548	FE838_RS07235
2	2	1	BT_3549	FE838_RS07240
2	2	1	BT_3550	FE838_RS07245
2	2	1	BT_3551	FE838_RS07250
2	2	1	BT_3552	FE838_RS07255
2	2	1	BT_3553	FE838_RS07260
2	2	1	BT_3554	FE838_RS07265
2	2	1	BT_3555	FE838_RS07270
2	2	1	BT_3556	FE838_RS07275
2	2	1	BT_3557	FE838_RS07280
2	2	1	BT_3558	FE838_RS07285
2	2	1	BT_3559	FE838_RS07290
2	2	1	BT_3560	FE838_RS07295
2	2	1	BT_3561	FE838_RS07300
2	2	1	BT_3562	FE838_RS07305
2	2	1	BT_3563	FE838_RS07310
2	2	1	BT_3564	FE838_RS07315
2	2	1	BT_3565	FE838_RS07320
2	2	1	BT_3566	FE838_RS07325
2	2	1	BT_3567	FE838_RS07330
2	2	1	BT_3568	FE838_RS07335
2	2	1	BT_3569	FE838_RS07340
2	2	1	BT_3570	FE838_RS07345
2	2	1	BT_3571	FE838_RS07350
2	2	1	BT_3572	FE838_RS07355
2	2	1	BT_3574	FE838_RS07360
2	2	1	BT_3575	FE838_RS07365
2	2	1	BT_3576	FE838_RS07370
2	2	1	BT_3577	FE838_RS07380
2	2	1	BT_3578	FE838_RS07385
2	2	1	BT_3579	FE838_RS07390
2	2	1	BT_3581	FE838_RS07395
2	2	1	BT_3583	FE838_RS07400
2	2	1	BT_3584	FE838_RS07405
2	2	1	BT_3585	FE838_RS07410
2	2	1	BT_3586	FE838_RS07415
2	2	1	BT_3587	FE838_RS07420
2	2	1	BT_3588	FE838_RS07425
2	2	1	BT_3589	FE838_RS07430
2	2	1	BT_3590	FE838_RS07435
2	2	1	BT_3591	FE838_RS07440
2	2	1	BT_3592	FE838_RS07445
2	2	1	BT_3593	FE838_RS07450
2	2	1	BT_3594	FE838_RS07455
2	2	1	BT_3595	FE838_RS07460
2	2	1	BT_3596	FE838_RS07465
2	2	1	BT_3597	FE838_RS07470
2	2	1	BT_3598	FE838_RS07475
2	2	1	BT_3599	FE838_RS07480
2	2	1	BT_3600	FE838_RS07485
2	2	1	BT_3601	FE838_RS07490
2	2	1	BT_3602	FE838_RS07495
2	2	1	BT_3603	FE838_RS07500
2	2	1	BT_3604	FE838_RS07505
2	2	1	BT_3605	FE838_RS07510
2	2	1	BT_3606	FE838_RS07515
2	2	1	BT_3607	FE838_RS07520
2	2	1	BT_3608	FE838_RS07525
2	2	1	BT_3609	FE838_RS07530
2	2	1	BT_3610	FE838_RS07535
2	2	1	BT_3611	FE838_RS07540
2	2	1	BT_3612	FE838_RS07545
2	2	1	BT_3613	FE838_RS07550
2	2	1	BT_3614	FE838_RS07555
2	2	1	BT_3615	FE838_RS07560
2	2	1	BT_3616	FE838_RS07565
2	2	1	BT_3617	FE838_RS07570
2	2	1	BT_3618	FE838_RS07575
2	2	1	BT_3619	FE838_RS07580
2	2	1	BT_3620	FE838_RS07585
2	2	1	BT_3621	FE838_RS07590
2	2	1	BT_3622	FE838_RS07595
2	2	1	BT_3623	FE838_RS07600
2	2	1	BT_3624	FE838_RS07605
2	2	1	BT_3625	FE838_RS07610
2	2	1	BT_3626	FE838_RS07615
2	2	1	BT_3627	FE838_RS07620
2	2	1	BT_3628	FE838_RS07625
2	2	1	BT_3629	FE838_RS07630
2	2	1	BT_3630	FE838_RS07635
2	2	1	BT_3631	FE838_RS07640
2	2	1	BT_3632	FE838_RS07645
2	2	1	BT_3633	FE838_RS07650
2	2	1	BT_3636	FE838_RS07665
2	2	1	BT_3637	FE838_RS07670
2	2	1	BT_3638	FE838_RS07675
2	2	1	BT_3639	FE838_RS07680
2	2	1	BT_3640	FE838_RS07685
2	2	1	BT_3641	FE838_RS07690
2	2	1	BT_3642	FE838_RS07695
2	2	1	BT_3643	FE838_RS07700
2	2	1	BT_3644	FE838_RS07705
2	2	1	BT_3645	FE838_RS07710
2	2	1	BT_3646	FE838_RS07715
2	2	1	BT_3647	FE838_RS07720
2	2	1	BT_3648	FE838_RS07725
2	2	1	BT_3649	FE838_RS07730
2	2	1	BT_3650	FE838_RS07735
2	2	1	BT_3651	FE838_RS07740
2	2	1	BT_3652	FE838_RS07745
2	2	1	BT_3653	FE838_RS07750
2	2	1	BT_3654	FE838_RS07755
2	2	1	BT_3655	FE838_RS07760
2	2	1	BT_3656	FE838_RS07765
2	2	1	BT_3657	FE838_RS07770
2	2	1	BT_3659	FE838_RS07775
2	2	1	BT_3660	FE838_RS07780
2	2	1	BT_3661	FE838_RS07785
2	2	1	BT_3662	FE838_RS07790
2	2	1	BT_3663	FE838_RS07800
2	2	1	BT_3664	FE838_RS07805
2	2	1	BT_3665	FE838_RS07810
2	2	1	BT_3666	FE838_RS07815
2	2	1	BT_3667	FE838_RS07820
2	2	1	BT_3668	FE838_RS07825
2	2	1	BT_3670	FE838_RS07830
2	2	1	BT_3671	FE838_RS07835
2	2	1	BT_3672	FE838_RS07840
2	2	1	BT_3673	FE838_RS07845
2	2	1	BT_3674	FE838_RS07850
2	2	1	BT_3675	FE838_RS07855
2	2	1	BT_3676	FE838_RS07860
2	2	1	BT_3677	FE838_RS07865
2	2	1	BT_3678	FE838_RS07870
2	2	1	BT_3679	FE838_RS07875
2	2	1	BT_3680	FE838_RS07880
2	2	1	BT_3681	FE838_RS07885
2	2	1	BT_3682	FE838_RS07890
2	2	1	BT_3683	FE838_RS07895
2	2	1	BT_3685	FE838_RS07900
2	2	1	BT_3686	FE838_RS07905
2	2	1	BT_3687	FE838_RS07910
2	2	1	BT_3688	FE838_RS07915
2	2	1	BT_3689	FE838_RS07920
2	2	1	BT_3690	FE838_RS07925
2	2	1	BT_3691	FE838_RS07930
2	2	1	BT_3692	FE838_RS07935
2	2	1	BT_3693	FE838_RS07940
2	2	1	BT_3694	FE838_RS07945
2	2	1	BT_3695	FE838_RS07950
2	2	1	BT_3696	FE838_RS07955
2	2	1	BT_3697	FE838_RS07960
2	2	1	BT_3698	FE838_RS07965
2	2	1	BT_3699	FE838_RS07970
2	2	1	BT_3700	FE838_RS07975
2	2	1	BT_3701	FE838_RS07980
2	2	1	BT_3702	FE838_RS07985
2	2	1	BT_3703	FE838_RS07990
2	2	1	BT_3704	FE838_RS07995
2	2	1	BT_3705	FE838_RS08000
2	2	1	BT_3708	FE838_RS08015
2	2	1	BT_3709	FE838_RS08020
2	2	1	BT_3710	FE838_RS08025
2	2	1	BT_3711	FE838_RS08030
2	2	1	BT_3712	FE838_RS08035
2	2	1	BT_3713	FE838_RS08040
2	2	1	BT_3714	FE838_RS08045
2	2	1	BT_3715	FE838_RS08050
2	2	1	BT_3716	FE838_RS08055
2	2	1	BT_3717	FE838_RS08060
2	2	1	BT_3718	FE838_RS08065
2	2	1	BT_3719	FE838_RS08070
2	2	1	BT_3720	FE838_RS08075
2	2	1	BT_3721	FE838_RS08080
2	2	1	BT_3722	FE838_RS08085
2	2	1	BT_3723	FE838_RS08090
2	2	1	BT_3724	FE838_RS08095
2	2	1	BT_3725	FE838_RS08100
2	2	1	BT_3726	FE838_RS08105
2	2	1	BT_3727	FE838_RS08110
2	2	1	BT_3728	FE838_RS08115
2	2	1	BT_3729	FE838_RS08120
2	2	1	BT_3730	FE838_RS08125
2	2	1	BT_3731	FE838_RS08130
2	2	1	BT_3732	FE838_RS08135
2	2	1	BT_3733	FE838_RS08140
2	2	1	BT_3734	FE838_RS08155
2	2	1	BT_3735	FE838_RS08160
2	2	1	BT_3736	FE838_RS08165
2	2	1	BT_3737	FE838_RS08170
2	2	1	BT_3738	FE838_RS08175
2	2	1	BT_3739	FE838_RS08180
2	2	1	BT_3740	FE838_RS08185
2	2	1	BT_3741	FE838_RS08190
2	2	1	BT_3742	FE838_RS08195
2	2	1	BT_3743	FE838_RS08200
2	2	1	BT_3744	FE838_RS08205
2	2	1	BT_3745	FE838_RS08210
2	2	1	BT_3746	FE838_RS08215
2	2	1	BT_3747	FE838_RS08220
2	2	1	BT_3748	FE838_RS08225
2	2	1	BT_3749	FE838_RS08230
2	2	1	BT_3750	FE838_RS08235
2	2	1	BT_3752	FE838_RS08240
2	2	1	BT_3753	FE838_RS08245
2	2	1	BT_3754	FE838_RS08250
2	2	1	BT_3755	FE838_RS08255
2	2	1	BT_3756	FE838_RS08260
2	2	1	BT_3757	FE838_RS08265
2	2	1	BT_3758	FE838_RS08270
2	2	1	BT_3759	FE838_RS08275
2	2	1	BT_3760	FE838_RS08280
2	2	1	BT_3761	FE838_RS08285
2	2	1	BT_3762	FE838_RS08290
2	2	1	BT_3763	FE838_RS08295
2	2	1	BT_3764	FE838_RS08300
2	2	1	BT_3765	FE838_RS08305
2	2	1	BT_3766	FE838_RS08310
2	2	1	BT_3767	FE838_RS08315
2	2	1	BT_3768	FE838_RS08320
2	2	1	BT_3769	FE838_RS08325
2	2	1	BT_3770	FE838_RS08335
2	2	1	BT_3771	FE838_RS08340
2	2	1	BT_3772	FE838_RS08345
2	2	1	BT_3773	FE838_RS08350
2	2	1	BT_3774	FE838_RS08355
2	2	1	BT_3775	FE838_RS08360
2	2	1	BT_3776	FE838_RS08365
2	2	1	BT_3777	FE838_RS08370
2	2	1	BT_3778	FE838_RS08375
2	2	1	BT_3779	FE838_RS08380
2	2	1	BT_3780	FE838_RS08385
2	2	1	BT_3781	FE838_RS08390
2	2	1	BT_3782	FE838_RS08395
2	2	1	BT_3783	FE838_RS08400
2	2	1	BT_3784	FE838_RS08405
2	2	1	BT_3786	FE838_RS08410
2	2	1	BT_3787	FE838_RS08415
2	2	1	BT_3788	FE838_RS08420
2	2	1	BT_3789	FE838_RS08425
2	2	1	BT_3790	FE838_RS08430
2	2	1	BT_3791	FE838_RS08435
2	2	1	BT_3792	FE838_RS08440
2	2	1	BT_3793	FE838_RS08445
2	2	1	BT_3794	FE838_RS08450
2	2	1	BT_3796	FE838_RS08460
2	2	1	BT_3797	FE838_RS08465
2	2	1	BT_3798	FE838_RS08470
2	2	1	BT_3799	FE838_RS08475
2	2	1	BT_3800	FE838_RS08480
2	2	1	BT_3801	FE838_RS08485
2	2	1	BT_3802	FE838_RS08490
2	2	1	BT_3803	FE838_RS08495
2	2	1	BT_3804	FE838_RS08500
2	2	1	BT_3805	FE838_RS08505
2	2	1	BT_3806	FE838_RS08515
2	2	1	BT_3807	FE838_RS08520
2	2	1	BT_3808	FE838_RS08525
2	2	1	BT_3809	FE838_RS08530
2	2	1	BT_3811	FE838_RS08535
2	2	1	BT_3812	FE838_RS08540
2	2	1	BT_3813	FE838_RS08545
2	2	1	BT_3814	FE838_RS08550
2	2	1	BT_3815	FE838_RS08555
2	2	1	BT_3816	FE838_RS08560
2	2	1	BT_3817	FE838_RS08565
2	2	1	BT_3818	FE838_RS08570
2	2	1	BT_3819	FE838_RS08575
2	2	1	BT_3820	FE838_RS08580
2	2	1	BT_3821	FE838_RS08585
2	2	1	BT_3822	FE838_RS08590
2	2	1	BT_3823	FE838_RS08595
2	2	1	BT_3832	FE838_RS08665
2	2	1	BT_3833	FE838_RS08670
2	2	1	BT_3834	FE838_RS08675
2	2	1	BT_3835	FE838_RS08680
2	2	1	BT_3836	FE838_RS08685
2	2	1	BT_3837	FE838_RS08690
2	2	1	BT_3838	FE838_RS08695
2	2	1	BT_3839	FE838_RS08700
2	2	1	BT_3840	FE838_RS08705
2	2	1	BT_3841	FE838_RS08710
2	2	1	BT_3842	FE838_RS08715
2	2	1	BT_3843	FE838_RS08720
2	2	1	BT_3844	FE838_RS08725
2	2	1	BT_3845	FE838_RS08730
2	2	1	BT_3846	FE838_RS08735
2	2	1	BT_3847	FE838_RS08740
2	2	1	BT_3848	FE838_RS08745
2	2	1	BT_3849	FE838_RS08750
2	2	1	BT_3850	FE838_RS08755
2	2	1	BT_3851	FE838_RS08760
2	2	1	BT_3852	FE838_RS08765
2	2	1	BT_3853	FE838_RS08770
2	2	1	BT_3854	FE838_RS08775
2	2	1	BT_3855	FE838_RS08780
2	2	1	BT_3856	FE838_RS08785
2	2	1	BT_3857	FE838_RS08790
2	2	1	BT_3858	FE838_RS08795
2	2	1	BT_3859	FE838_RS08800
2	2	1	BT_3860	FE838_RS08805
2	2	1	BT_3861	FE838_RS08810
2	2	1	BT_3862	FE838_RS08815
2	2	1	BT_3863	FE838_RS08820
2	2	1	BT_3864	FE838_RS08825
2	2	1	BT_3866	FE838_RS08830
2	2	1	BT_3868	FE838_RS08835
2	2	1	BT_3869	FE838_RS08840
2	2	1	BT_3870	FE838_RS08845
2	2	1	BT_3871	FE838_RS08860
2	2	1	BT_3872	FE838_RS08865
2	2	1	BT_3873	FE838_RS08870
2	2	1	BT_3874	FE838_RS08875
2	2	1	BT_3875	FE838_RS08880
2	2	1	BT_3876	FE838_RS08885
2	2	1	BT_3877	FE838_RS08890
2	2	1	BT_3878	FE838_RS08895
2	2	1	BT_3879	FE838_RS08900
2	2	1	BT_3881	FE838_RS08905
2	2	1	BT_3882	FE838_RS08910
2	2	1	BT_3883	FE838_RS08915
2	2	1	BT_3884	FE838_RS08920
2	2	1	BT_3885	FE838_RS08925
2	2	1	BT_3886	FE838_RS08930
2	2	1	BT_3888	FE838_RS08935
2	2	1	BT_3889	FE838_RS08940
2	2	1	BT_3890	FE838_RS08945
2	2	1	BT_3891	FE838_RS08950
2	2	1	BT_3892	FE838_RS08955
2	2	1	BT_3893	FE838_RS08960
2	2	1	BT_3894	FE838_RS08965
2	2	1	BT_3895	FE838_RS08970
2	2	1	BT_3896	FE838_RS08975
2	2	1	BT_3897	FE838_RS08980
2	2	1	BT_3898	FE838_RS08985
2	2	1	BT_3899	FE838_RS08990
2	2	1	BT_3900	FE838_RS08995
2	2	1	BT_3902	FE838_RS09005
2	2	1	BT_3903	FE838_RS09010
2	2	1	BT_3904	FE838_RS09015
2	2	1	BT_3905	FE838_RS09020
2	2	1	BT_3906	FE838_RS09025
2	2	1	BT_3907	FE838_RS09030
2	2	1	BT_3908	FE838_RS09035
2	2	1	BT_3909	FE838_RS09040
2	2	1	BT_3910	FE838_RS09045
2	2	1	BT_3911	FE838_RS09050
2	2	1	BT_3912	FE838_RS09055
2	2	1	BT_3913	FE838_RS09060
2	2	1	BT_3914	FE838_RS09065
2	2	1	BT_3916	FE838_RS09070
2	2	1	BT_3917	FE838_RS09080
2	2	1	BT_3918	FE838_RS09085
2	2	1	BT_3919	FE838_RS09090
2	2	1	BT_3920	FE838_RS09095
2	2	1	BT_3921	FE838_RS09100
2	2	1	BT_3922	FE838_RS09105
2	2	1	BT_3923	FE838_RS09110
2	2	1	BT_3924	FE838_RS09115
2	2	1	BT_3925	FE838_RS09120
2	2	1	BT_3926	FE838_RS09125
2	2	1	BT_3927	FE838_RS09130
2	2	1	BT_3928	FE838_RS09135
2	2	1	BT_3929	FE838_RS09140
2	2	1	BT_3930	FE838_RS09145
2	2	1	BT_3931	FE838_RS09150
2	2	1	BT_3932	FE838_RS09155
2	2	1	BT_3933	FE838_RS09160
2	2	1	BT_3934	FE838_RS09165
2	2	1	BT_3935	FE838_RS09170
2	2	1	BT_3936	FE838_RS09175
2	2	1	BT_3937	FE838_RS09180
2	2	1	BT_3938	FE838_RS09185
2	2	1	BT_3939	FE838_RS09190
2	2	1	BT_3941	FE838_RS09195
2	2	1	BT_3942	FE838_RS09200
2	2	1	BT_3943	FE838_RS09205
2	2	1	BT_3944	FE838_RS09210
2	2	1	BT_3945	FE838_RS09215
2	2	1	BT_3946	FE838_RS09220
2	2	1	BT_3947	FE838_RS09225
2	2	1	BT_3948	FE838_RS09230
2	2	1	BT_3949	FE838_RS09235
2	2	1	BT_3950	FE838_RS09240
2	2	1	BT_3951	FE838_RS09245
2	2	1	BT_3952	FE838_RS09250
2	2	1	BT_3953	FE838_RS09255
2	2	1	BT_3954	FE838_RS09260
2	2	1	BT_3955	FE838_RS09265
2	2	1	BT_3956	FE838_RS09270
2	2	1	BT_3957	FE838_RS09275
2	2	1	BT_3958	FE838_RS09280
2	2	1	BT_3959	FE838_RS09285
2	2	1	BT_3960	FE838_RS09290
2	2	1	BT_3961	FE838_RS09295
2	2	1	BT_3962	FE838_RS09300
2	2	1	BT_3963	FE838_RS09305
2	2	1	BT_3964	FE838_RS09310
2	2	1	BT_3965	FE838_RS09315
2	2	1	BT_3966	FE838_RS09320
2	2	1	BT_3967	FE838_RS09325
2	2	1	BT_3968	FE838_RS09330
2	2	1	BT_3969	FE838_RS09335
2	2	1	BT_3970	FE838_RS24425
2	2	1	BT_3971	FE838_RS09345
2	2	1	BT_3972	FE838_RS09350
2	2	1	BT_3973	FE838_RS09355
2	2	1	BT_3974	FE838_RS09365
2	2	1	BT_3975	FE838_RS09370
2	2	1	BT_3976	FE838_RS09375
2	2	1	BT_3977	FE838_RS09380
2	2	1	BT_3978	FE838_RS09385
2	2	1	BT_3979	FE838_RS09390
2	2	1	BT_3980	FE838_RS09395
2	2	1	BT_3981	FE838_RS09400
2	2	1	BT_3982	FE838_RS09405
2	2	1	BT_3983	FE838_RS09410
2	2	1	BT_3984	FE838_RS09415
2	2	1	BT_3985	FE838_RS09420
2	2	1	BT_3986	FE838_RS09425
2	2	1	BT_3987	FE838_RS09430
2	2	1	BT_3988	FE838_RS09435
2	2	1	BT_3989	FE838_RS09440
2	2	1	BT_3990	FE838_RS09445
2	2	1	BT_3991	FE838_RS09450
2	2	1	BT_3992	FE838_RS09455
2	2	1	BT_3993	FE838_RS09460
2	2	1	BT_3994	FE838_RS09465
2	2	1	BT_3995	FE838_RS09470
2	2	1	BT_3996	FE838_RS09475
2	2	1	BT_3997	FE838_RS09480
2	2	1	BT_3998	FE838_RS09485
2	2	1	BT_3999	FE838_RS09490
2	2	1	BT_4000	FE838_RS09495
2	2	1	BT_4001	FE838_RS09500
2	2	1	BT_4002	FE838_RS09505
2	2	1	BT_4003	FE838_RS09510
2	2	1	BT_4004	FE838_RS09515
2	2	1	BT_4005	FE838_RS09520
2	2	1	BT_4006	FE838_RS09525
2	2	1	BT_4007	FE838_RS09530
2	2	1	BT_4008	FE838_RS09535
2	2	1	BT_4009	FE838_RS09545
2	2	1	BT_4010	FE838_RS09550
2	2	1	BT_4011	FE838_RS09555
2	2	1	BT_4012	FE838_RS09560
2	2	1	BT_4013	FE838_RS09565
2	2	1	BT_4014	FE838_RS09570
2	2	1	BT_4015	FE838_RS09575
2	2	1	BT_4016	FE838_RS09580
2	2	1	BT_4018	FE838_RS09585
2	2	1	BT_4019	FE838_RS09595
2	2	1	BT_4020	FE838_RS09600
2	2	1	BT_4021	FE838_RS09605
2	2	1	BT_4022	FE838_RS09610
2	2	1	BT_4023	FE838_RS24430
2	2	1	BT_4024	FE838_RS09620
2	2	1	BT_4025	FE838_RS09625
2	2	1	BT_4026	FE838_RS09630
2	2	1	BT_4027	FE838_RS09635
2	2	1	BT_4028	FE838_RS09640
2	2	1	BT_4029	FE838_RS09645
2	2	1	BT_4030	FE838_RS09650
2	2	1	BT_4031	FE838_RS09655
2	2	1	BT_4032	FE838_RS09660
2	2	1	BT_4033	FE838_RS09665
2	2	1	BT_4034	FE838_RS24435
2	2	1	BT_4035	FE838_RS09675
2	2	1	BT_4036	FE838_RS09680
2	2	1	BT_4037	FE838_RS09685
2	2	1	BT_4038	FE838_RS09690
2	2	1	BT_4039	FE838_RS09695
2	2	1	BT_4040	FE838_RS09700
2	2	1	BT_4041	FE838_RS09705
2	2	1	BT_4042	FE838_RS09710
2	2	1	BT_4043	FE838_RS09715
2	2	1	BT_4044	FE838_RS09720
2	2	1	BT_4045	FE838_RS09725
2	2	1	BT_4046	FE838_RS09730
2	2	1	BT_4047	FE838_RS09735
2	2	1	BT_4048	FE838_RS09740
2	2	1	BT_4049	FE838_RS09745
2	2	1	BT_4050	FE838_RS09750
2	2	1	BT_4051	FE838_RS09755
2	2	1	BT_4052	FE838_RS09765
2	2	1	BT_4053	FE838_RS09770
2	2	1	BT_4054	FE838_RS09775
2	2	1	BT_4055	FE838_RS09780
2	2	1	BT_4056	FE838_RS09785
2	2	1	BT_4057	FE838_RS09790
2	2	1	BT_4058	FE838_RS09795
2	2	1	BT_4059	FE838_RS09800
2	2	1	BT_4060	FE838_RS09805
2	2	1	BT_4061	FE838_RS09810
2	2	1	BT_4062	FE838_RS09815
2	2	1	BT_4063	FE838_RS09820
2	2	1	BT_4064	FE838_RS09825
2	2	1	BT_4065	FE838_RS09830
2	2	1	BT_4066	FE838_RS09835
2	2	1	BT_4067	FE838_RS09840
2	2	1	BT_4068	FE838_RS09845
2	2	1	BT_4069	FE838_RS09850
2	2	1	BT_4070	FE838_RS09855
2	2	1	BT_4071	FE838_RS09860
2	2	1	BT_4072	FE838_RS09865
2	2	1	BT_4073	FE838_RS09870
2	2	1	BT_4074	FE838_RS09875
2	2	1	BT_4075	FE838_RS09880
2	2	1	BT_4076	FE838_RS09885
2	2	1	BT_4077	FE838_RS09890
2	2	1	BT_4078	FE838_RS09895
2	2	1	BT_4079	FE838_RS09900
2	2	1	BT_4080	FE838_RS09905
2	2	1	BT_4081	FE838_RS09910
2	2	1	BT_4082	FE838_RS09915
2	2	1	BT_4083	FE838_RS09920
2	2	1	BT_4084	FE838_RS09925
2	2	1	BT_4085	FE838_RS09930
2	2	1	BT_4086	FE838_RS09935
2	2	1	BT_4087	FE838_RS09940
2	2	1	BT_4088	FE838_RS09945
2	2	1	BT_4089	FE838_RS09950
2	2	1	BT_4090	FE838_RS09955
2	2	1	BT_4091	FE838_RS09960
2	2	1	BT_4092	FE838_RS09965
2	2	1	BT_4093	FE838_RS09970
2	2	1	BT_4094	FE838_RS09975
2	2	1	BT_4095	FE838_RS09980
2	2	1	BT_4096	FE838_RS09985
2	2	1	BT_4097	FE838_RS09990
2	2	1	BT_4098	FE838_RS09995
2	2	1	BT_4099	FE838_RS10000
2	2	1	BT_4100	FE838_RS10005
2	2	1	BT_4101	FE838_RS10010
2	2	1	BT_4102	FE838_RS10015
2	2	1	BT_4103	FE838_RS10020
2	2	1	BT_4104	FE838_RS10025
2	2	1	BT_4105	FE838_RS10030
2	2	1	BT_4106	FE838_RS10035
2	2	1	BT_4107	FE838_RS10040
2	2	1	BT_4108	FE838_RS10045
2	2	1	BT_4109	FE838_RS10050
2	2	1	BT_4110	FE838_RS10055
2	2	1	BT_4111	FE838_RS10060
2	2	1	BT_4112	FE838_RS10065
2	2	1	BT_4113	FE838_RS10070
2	2	1	BT_4114	FE838_RS10075
2	2	1	BT_4115	FE838_RS10080
2	2	1	BT_4116	FE838_RS10085
2	2	1	BT_4117	FE838_RS10090
2	2	1	BT_4118	FE838_RS10095
2	2	1	BT_4119	FE838_RS10100
2	2	1	BT_4120	FE838_RS10105
2	2	1	BT_4121	FE838_RS10110
2	2	1	BT_4122	FE838_RS10115
2	2	1	BT_4123	FE838_RS10120
2	2	1	BT_4124	FE838_RS10125
2	2	1	BT_4125	FE838_RS10130
2	2	1	BT_4126	FE838_RS10135
2	2	1	BT_4127	FE838_RS10140
2	2	1	BT_4128	FE838_RS10145
2	2	1	BT_4129	FE838_RS10150
2	2	1	BT_4130	FE838_RS10155
2	2	1	BT_4131	FE838_RS10160
2	2	1	BT_4132	FE838_RS10165
2	2	1	BT_4133	FE838_RS10170
2	2	1	BT_4134	FE838_RS10175
2	2	1	BT_4135	FE838_RS10180
2	2	1	BT_4136	FE838_RS10185
2	2	1	BT_4137	FE838_RS10190
2	2	1	BT_4138	FE838_RS10195
2	2	1	BT_4139	FE838_RS10200
2	2	1	BT_4140	FE838_RS10205
2	2	1	BT_4141	FE838_RS10210
